team_id,state,hs_name,athletic_director,colors,mascot,school_type
/tx/plano/plano-wildcats/,tx,Plano High School,Todd Ford,,Wildcats,Co-Ed/Public
/tx/galveston/ball-tornadoes/,tx,Ball High School,Bob Jones,,Tornadoes,Co-Ed/Public
/tx/san-antonio/warren-warriors/,tx,Warren High School,Aaron Salinas,,Warriors,Co-Ed/Public
/tx/houston/benjamin-davis-falcons/,tx,Benjamin Davis High School,Scott Joseph,,Falcons,Co-Ed/Public
/tx/azle/azle-hornets/,tx,Azle High School,Becky Spurlock,,Hornets,Co-Ed/Public
/tx/san-antonio/clark-cougars/,tx,Clark High School,NA,,Cougars,Co-Ed/Public
/tx/holland/holland-hornets/,tx,Holland High School,Brad Talbert,,Hornets,Co-Ed/Public
/tx/muenster/muenster-hornets/,tx,Muenster High School,Brady Carney,,Hornets,Co-Ed/Public
/tx/geronimo/navarro-panthers/,tx,Navarro High School,Les Goad,,Panthers,Co-Ed/Public
/tx/whitesboro/whitesboro-bearcats/,tx,Whitesboro High School,Cody Fagan,,Bearcats,Co-Ed/Public
/tx/montgomery/montgomery-bears/,tx,Montgomery High School,Clint Heard,,Bears,Co-Ed/Public
/tx/fort-worth/wyatt-chaparrals/,tx,Wyatt High School,Zachary Criss,,Chaparrals,Co-Ed/Public
/tx/scurry/scurry-rosser-wildcats/,tx,Scurry-Rosser High School,Jeff Cleveland,,Wildcats,Co-Ed/Public
/tx/dayton/dayton-broncos/,tx,Dayton High School,Jeff Nations,,Broncos,Co-Ed/Public
/tx/mesquite/west-mesquite-wranglers/,tx,West Mesquite High School,Steve Bragg,,Wranglers,Co-Ed/Public
/tx/victoria/victoria-west-warriors/,tx,Victoria West High School,Ronald Davis,,Warriors,NA
/tx/san-antonio/holy-cross-knights/,tx,Holy Cross High School,Arnold Martinez,,Knights,Co-Ed/Private
/tx/pflugerville/hendrickson-hawks/,tx,Hendrickson High School,Jack Davis,,Hawks,Co-Ed/Public
/tx/hereford/hereford-whitefaces/,tx,Hereford High School,Don Delozier,,Whitefaces,Co-Ed/Public
/tx/brownsboro/brownsboro-bears/,tx,Brownsboro High School,Greg Pearson,,Bears,Co-Ed/Public
/tx/el-paso/coronado-thunderbirds/,tx,Coronado High School,Kenny Owens,,Thunderbirds,Co-Ed/Public
/tx/baytown/lee-ganders/,tx,Lee High School,Marvin Sedberry Jr.,,Ganders,Co-Ed/Public
/tx/channelview/channelview-falcons/,tx,Channelview High School,William Jennings,,Falcons,Co-Ed/Public
/tx/richardson/richardson-eagles/,tx,Richardson High School,Kevin Pitts,,Eagles,Co-Ed/Public
/tx/edinburg/vela-sabercats/,tx,Vela High School,Mauro Davila,,Sabercats,/Public
/tx/victoria/victoria-east-titans/,tx,Victoria East High School,Spencer Gantt,,Titans,Co-Ed/Public
/tx/leander/glenn-grizzlies/,tx,Glenn High School,NA,,Grizzlies,Co-Ed/Public
/tx/vidor/vidor-pirates/,tx,Vidor High School,Jeff Mathews,,Pirates,Co-Ed/Public
/tx/amarillo/randall-raiders/,tx,Randall High School,Toby Tucker ,,Raiders,Co-Ed/Public
/tx/lovelady/lovelady-lions/,tx,Lovelady High School,Jon Lowery,,Lions,Co-Ed/Public
/tx/centerville/centerville-tigers/,tx,Centerville High School,Kyle Hardee,,Tigers,Co-Ed/Public
/tx/arlington/lamar-vikings/,tx,Lamar High School,Eric White,,Vikings,Co-Ed/Public
/tx/temple/temple-wildcats/,tx,Temple High School,steve prentiss,,Wildcats,Co-Ed/Public
/tx/harlingen/harlingen-cardinals/,tx,Harlingen High School,Manny Gomez,,Cardinals,Co-Ed/Public
/tx/eagle-pass/eagle-pass-eagles/,tx,Eagle Pass High School,Jon Omdahl,,Eagles,Co-Ed/Public
/tx/lubbock/coronado-mustangs/,tx,Coronado High School,Lou Mora,,Mustangs,Co-Ed/Public
/tx/houston/alief-taylor-lions/,tx,Alief Taylor High School,Scott Moehlig,,Lions,Co-Ed/Public
/tx/friendswood/clear-brook-wolverines/,tx,Clear Brook High School,Glenn Colivas,,Wolverines,Co-Ed/Public
/tx/lago-vista/lago-vista-vikings/,tx,Lago Vista High School,Craten Phillips,,Vikings,Co-Ed/Public
/tx/sealy/sealy-tigers/,tx,Sealy High School,Jason Holcomb,,Tigers,Co-Ed/Public
/tx/katy/katy-taylor-mustangs/,tx,Katy Taylor High School,Flint Risien,,Mustangs,Co-Ed/Public
/tx/muleshoe/muleshoe-mules/,tx,Muleshoe High School,Jason Richards,,Mules,Co-Ed/Public
/tx/andrews/andrews-mustangs/,tx,Andrews High School,Ralph Mason,,Mustangs,Co-Ed/Public
/tx/san-antonio/cornerstone-christian-warriors/,tx,Cornerstone Christian High School,William Stansell,,Warriors,/Private
/tx/kaufman/kaufman-lions/,tx,Kaufman High School,Jeramy Burleson,,Lions,Co-Ed/Public
/tx/idalou/idalou-wildcats/,tx,Idalou High School,Clay White,,Wildcats,Co-Ed
/tx/waco/university-trojans/,tx,University High School,Skip Filgo,,Trojans,Co-Ed/Public
/tx/stamford/stamford-bulldogs/,tx,Stamford High School,wayne hutchinson,,Bulldogs,Co-Ed/Public
/tx/winnie/east-chambers-buccaneers/,tx,East Chambers High School,Russ Sutherland,,Buccaneers,Co-Ed/Public
/tx/taylor/taylor-ducks/,tx,Taylor High School,Earven Flowers,,Ducks,Co-Ed/Public
/tx/rockdale/rockdale-tigers/,tx,Rockdale High School,Hunter Hamrick,,Tigers,Co-Ed/Public
/tx/san-juan/pharr-san-juan-alamo-bears/,tx,Pharr-San Juan-Alamo High School,Mel Rios,,Bears,Co-Ed/Public
/tx/canton/canton-eagles/,tx,Canton High School,Casey Hubble,,Eagles,Co-Ed/Public
/tx/sugar-land/fort-bend-christian-academy-eagles/,tx,Fort Bend Christian Academy,NA,,Eagles,Co-Ed/Private
/tx/mesquite/north-mesquite-stallions/,tx,North Mesquite High School,Steve Bragg,,Stallions,Co-Ed/Public
/tx/childress/childress-bobcats/,tx,Childress High School,Jason Sims,,Bobcats,Co-Ed/Public
/tx/round-rock/cedar-ridge-raiders/,tx,Cedar Ridge High School,Todd Ford,,Raiders,Co-Ed/Public
/tx/universal-city/randolph-ro-hawks/,tx,Randolph High School,Elliott Ortiz,,Ro-Hawks,Co-Ed/Public
/tx/bryan/rudder-rangers/,tx,Rudder High School,Eric Ezar,,Rangers,Co-Ed/Public
/tx/houston/houston-christian-mustangs/,tx,Houston Christian High School,Ron Crandall,,Mustangs,/Private
/tx/west/west-trojans/,tx,West High School,David Woodard,,Trojans,Co-Ed/Public
/tx/texarkana/liberty-eylau-leopards/,tx,Liberty-Eylau High School,Brian Brown,,Leopards,Co-Ed/Public
/tx/de-kalb/de-kalb-bears/,tx,De Kalb High School,Buddy Griffin,,Bears,Co-Ed/Public
/tx/houston/cypress-christian-warriors/,tx,Cypress Christian High School,Drew Sells,,Warriors,/Private
/tx/groesbeck/groesbeck-goats/,tx,Groesbeck High School,Steve Hale ,,Goats,Co-Ed/Public
/tx/sweeny/sweeny-bulldogs/,tx,Sweeny High School,Clayton Odom,,Bulldogs,Co-Ed/Public
/tx/mckinney/boyd-broncos/,tx,Boyd High School,Shawn Woods,,Broncos,Co-Ed/Public
/tx/west-columbia/columbia-roughnecks/,tx,Columbia High School,Brent Mascheck,,Roughnecks,Co-Ed/Public
/tx/kerrville/tivy-antlers/,tx,Tivy High School,David Jones,,Antlers,Co-Ed/Public
/tx/houston/strake-jesuit-fighting-crusaders/,tx,Strake Jesuit High School,Anthony Muniz,,Fighting Crusaders,Boys/Private
/tx/austin/austin-maroons/,tx,Austin High School,Leal Anderson,,Maroons,Co-Ed/Public
/tx/kirbyville/kirbyville-wildcats/,tx,Kirbyville High School,Greg Neece,,Wildcats,Co-Ed/Public
/tx/san-antonio/madison-mavericks/,tx,Madison High School,Blaine Pederson,,Mavericks,Co-Ed/Public
/tx/troup/troup-tigers/,tx,Troup High School,Sam Wells,,Tigers,Co-Ed/Public
/tx/sugar-land/fort-bend-clements-rangers/,tx,Fort Bend Clements High School,Dena Scott,,Rangers,Co-Ed/Public
/tx/houston/fort-bend-willowridge-eagles/,tx,Fort Bend Willowridge High School,Ramon Chinyoung,,Eagles,Co-Ed/Public
/tx/greenville/greenville-lions/,tx,Greenville High School,Marvin Sedberry,,Lions,Co-Ed/Public
/tx/cleburne/cleburne-yellowjackets/,tx,Cleburne High School,NA,,Yellowjackets,Co-Ed/Public
/tx/crosby/crosby-cougars/,tx,Crosby High School,Jerry Prieto,,Cougars,Co-Ed/Public
/tx/wolfe-city/wolfe-city-wolves/,tx,Wolfe City High School,Brad Smithey,,Wolves,Co-Ed/Public
/tx/shallowater/shallowater-mustangs/,tx,Shallowater High School,Bryan Wood,,Mustangs,Co-Ed/Public
/tx/henrietta/henrietta-bearcats/,tx,Henrietta High School,Michael Johnson,,Bearcats,Co-Ed/Public
/tx/el-paso/eastlake-falcons/,tx,Eastlake High School,JJ Calderon,,Falcons,Co-Ed/Public
/tx/robinson/robinson-rockets/,tx,Robinson High School,Jay Zeller,,Rockets,Co-Ed/Public
/tx/diana/new-diana-eagles/,tx,New Diana High School,Jason Pitts,,Eagles,Co-Ed/Public
/tx/amarillo/palo-duro-dons/,tx,Palo Duro High School,Justin Hefley,,Dons,Co-Ed/Public
/tx/dallas/white-longhorns/,tx,White High School,kenchee ross,,Longhorns,Co-Ed/Public
/tx/dumas/dumas-demons/,tx,Dumas High School,Stan Stroebel,,Demons,Co-Ed/Public
/tx/beaumont/beaumont-united-timberwolves/,tx,Beaumont United High School,Annette Barclay,,Timberwolves,NA
/tx/seguin/seguin-matadors/,tx,Seguin High School,Daryl Faulks,,Matadors,Co-Ed/Public
/tx/frisco/centennial-titans/,tx,Centennial High School,David Kuykendall,,Titans,Co-Ed/Public
/tx/santa-fe/santa-fe-indians/,tx,Santa Fe High School,Matthew Bentley,,Indians,Co-Ed/Public
/tx/corpus-christi/calallen-wildcats/,tx,Calallen High School,Phil Danaher,,Wildcats,Co-Ed/Public
/tx/shepherd/shepherd-pirates/,tx,Shepherd High School,David Benbow,,Pirates,Co-Ed/Public
/tx/hallsville/hallsville-bobcats/,tx,Hallsville High School,Cody Farrell,,Bobcats,Co-Ed/Public
/tx/copperas-cove/copperas-cove-bulldawgs/,tx,Copperas Cove High School,Cari Lowery,,Bulldawgs,Co-Ed/Public
/tx/plainview/plainview-bulldogs/,tx,Plainview High School,Ryan Rhoades,,Bulldogs,Co-Ed/Public
/tx/henderson/henderson-lions/,tx,Henderson High School,Clay Freeman,,Lions,Co-Ed/Public
/tx/arp/arp-tigers/,tx,Arp High School,Dale Irwin,,Tigers,Co-Ed/Public
/tx/lexington/lexington-eagles/,tx,Lexington High School,Kirk Muhl,,Eagles,Co-Ed/Public
/tx/panhandle/panhandle-panthers/,tx,Panhandle High School,David Sparkman,,Panthers,Co-Ed/Public
/tx/houston/alief-elsik-rams/,tx,Alief Elsik High School,Marvin Sedberry,,Rams,Co-Ed/Public
/tx/coleman/coleman-bluecats/,tx,Coleman High School,John Elder,,Bluecats,Co-Ed/Public
/tx/commerce/commerce-tigers/,tx,Commerce High School,Jeff Davidson,,Tigers,Co-Ed/Public
/tx/kennedale/kennedale-wildcats/,tx,Kennedale High School,Richard Barrett,,Wildcats,Co-Ed/Public
/tx/lubbock/lubbock-christian-eagles/,tx,Lubbock Christian High School,Chris Softley,,Eagles,Co-Ed/Private
/tx/houston/eisenhower-eagles/,tx,Eisenhower High School,Eric Jackson,,Eagles,Co-Ed/Public
/tx/houston/langham-creek-lobos/,tx,Langham Creek High School,Todd Thompson,,Lobos,Co-Ed/Public
/tx/granbury/granbury-pirates/,tx,Granbury High School,Dwight Butler,,Pirates,Co-Ed/Public
/tx/north-richland-hills/birdville-hawks/,tx,Birdville High School,Lesa Master,,Hawks,Co-Ed/Public
/tx/dallas/wilson-wildcats/,tx,Wilson High School,John Fish,,Wildcats,Co-Ed/Public
/tx/dalhart/dalhart-wolves/,tx,Dalhart High School,Joey Read,,Wolves,Co-Ed/Public
/tx/burleson/burleson-elks/,tx,Burleson High School,Jon Kitna,,Elks,Co-Ed/Public
/tx/laredo/alexander-bulldogs/,tx,Alexander High School,Bobby Cruz,,Bulldogs,Co-Ed/Public
/tx/roscoe/roscoe-plowboys/,tx,Roscoe High School,Wes Williams,,Plowboys,Co-Ed/Public
/tx/johnson-city/johnson-city-eagles/,tx,Johnson City High School,Nelson Kortis,,Eagles,Co-Ed/Public
/tx/wichita-falls/city-view-mustangs/,tx,City View High School,Rudy Hawkins,,Mustangs,Co-Ed/Public
/tx/rowlett/rowlett-eagles/,tx,Rowlett High School,Alexis Hill,,Eagles,Co-Ed/Public
/tx/mission/pioneer-diamondbacks/,tx,Pioneer High School,Thomas Lee,,Diamondbacks,Co-Ed/Public
/tx/houston/memorial-mustangs/,tx,Memorial High School,Michael Stokebrand,,Mustangs,Co-Ed/Public
/tx/fort-worth/paschal-panthers/,tx,Paschal High School,Matt Cook,,Panthers,Co-Ed/Public
/tx/sonora/sonora-broncos/,tx,Sonora High School,NA,,Broncos,Co-Ed/Public
/tx/brookshire/royal-falcons/,tx,Royal High School,Damion Hopkins,,Falcons,Co-Ed/Public
/tx/sweetwater/sweetwater-mustangs/,tx,Sweetwater High School,Russell Lucas,,Mustangs,Co-Ed/Public
/tx/plano/plano-west-wolves/,tx,Plano West High School,Scott Smith,,Wolves,Co-Ed/Public
/tx/killeen/ellison-eagles/,tx,Ellison High School,Martin Allen/Tom Rogers,,Eagles,Co-Ed/Public
/tx/sugar-land/fort-bend-austin-bulldogs/,tx,Fort Bend Austin High School,Dena Scott,,Bulldogs,Co-Ed/Public
/tx/weimar/weimar-wildcats/,tx,Weimar High School,Joel McIver,,Wildcats,Co-Ed/Public
/tx/dallas/st-marks-lions/,tx,St. Mark's High School,Mark Sullivan,,Lions,Boys/Private
/tx/helotes/oconnor-panthers/,tx,O'Connor High School,NA,,Panthers,Co-Ed/Public
/tx/perryton/perryton-rangers/,tx,Perryton High School,David Flowers,,Rangers,Co-Ed/Public
/tx/sherman/sherman-bearcats/,tx,Sherman High School,John Martinez,,Bearcats,Co-Ed/Public
/tx/longview/spring-hill-panthers/,tx,Spring Hill High School,Shawn Copeland,,Panthers,Co-Ed/Public
/tx/peaster/peaster-greyhounds/,tx,Peaster High School,Lynn Grimes,,Greyhounds,Co-Ed/Public
/tx/bastrop/bastrop-bears/,tx,Bastrop High School,Jake Griedl,,Bears,Co-Ed/Public
/tx/iowa-park/iowa-park-hawks/,tx,Iowa Park High School,Aubrey Sims,,Hawks,Co-Ed/Public
/tx/axtell/axtell-longhorns/,tx,Axtell High School,Craig Horn,,Longhorns,Co-Ed/Public
/tx/new-boston/new-boston-lions/,tx,New Boston High School,Jody Littleton,,Lions,Co-Ed/Public
/tx/anahuac/anahuac-panthers/,tx,Anahuac High School,Greg Neece,,Panthers,Co-Ed/Public
/tx/italy/italy-gladiators/,tx,Italy High School,Mike Loveless,,Gladiators,Co-Ed/Public
/tx/quinlan/ford-panthers/,tx,Ford High School,Todd Wallace,,Panthers,Co-Ed/Public
/tx/hondo/hondo-owls/,tx,Hondo High School,Dustin Templin,,Owls,Co-Ed/Public
/tx/dallas/bishop-lynch-friars/,tx,Bishop Lynch High School,NA,,Friars,Co-Ed/Private
/tx/mcgregor/mcgregor-bulldogs/,tx,McGregor High School,Mike Shields,,Bulldogs,Co-Ed/Public
/tx/gonzales/gonzales-apaches/,tx,Gonzales High School,Michelle Uribe,,Apaches,Co-Ed/Public
/tx/coldspring/coldspring-oakhurst-trojans/,tx,Coldspring-Oakhurst High School,Jim Bird,,Trojans,Co-Ed/Public
/tx/anderson/anderson-shiro-fighting-owls/,tx,Anderson-Shiro High School,Brad Hodges,,Fighting Owls,Co-Ed/Public
/tx/frisco/memorial-warriors/,tx,Memorial High School,DAVID  KUYKENDALL,,Warriors,Co-Ed/Public
/tx/san-antonio/sotomayor-wildcats/,tx,Sotomayor High School,Juan Morales,,WILDCATS,Co-Ed/Public
/tx/bridge-city/bridge-city-cardinals/,tx,Bridge City High School,Claude Tarver,,Cardinals,Co-Ed/Public
/tx/orangefield/orangefield-bobcats/,tx,Orangefield High School,Josh Smalley,,Bobcats,Co-Ed/Public
/tx/houston/jersey-village-falcons/,tx,Jersey Village High School,David Snokhous,,Falcons,Co-Ed/Public
/tx/atlanta/atlanta-rabbits/,tx,Atlanta High School,David Plunk,,Rabbits,Co-Ed/Public
/tx/el-paso/chapin-huskies/,tx,Chapin High School,Fernando Aguilar,,Huskies,Co-Ed/Public
/tx/clute/brazoswood-buccaneers/,tx,Brazoswood High School,R. Pinta,,Buccaneers,Co-Ed/Public
/tx/livingston/livingston-lions/,tx,Livingston High School,Finis Vanover,,Lions,Co-Ed/Public
/tx/fort-worth/dunbar-wildcats/,tx,Dunbar High School,Troy Bell,,Wildcats,Co-Ed/Public
/tx/austin/crockett-cougars/,tx,Crockett High School,Jennifer Shuttlesworth,,Cougars,Co-Ed/Public
/tx/katy/morton-ranch-mavericks/,tx,Morton Ranch High School,Ron Counter,,Mavericks,Co-Ed/Public
/tx/new-home/new-home-leopards/,tx,New Home High School,NA,,Leopards,Co-Ed/Public
/tx/godley/godley-wildcats/,tx,Godley High School,Curtis Lowery,,Wildcats,Co-Ed/Public
/tx/tomball/tomball-christian-homeschool-warriors/,tx,Tomball Christian HomeSchool,Stephanie Hill,,Warriors,NA
/tx/san-antonio/harlandale-indians/,tx,Harlandale High School,Rudy De Los Santos,,Indians,Co-Ed/Public
/tx/grapevine/grapevine-faith-christian-lions/,tx,Grapevine Faith Christian High School,Patrick Reents,,Lions,Co-Ed/Private
/tx/lockhart/lockhart-lions/,tx,Lockhart High School,Todd Moebes,,Lions,Co-Ed/Public
/tx/boling/boling-bulldogs/,tx,Boling High School,Kevin Urbanek,,Bulldogs,Co-Ed/Public
/tx/dallas/spruce-timberwolves/,tx,Spruce High School,James Rodriguez,,Timberwolves,Co-Ed/Public
/tx/paris/north-lamar-panthers/,tx,North Lamar High School,Tommy Felty,,Panthers,Co-Ed/Public
/tx/katy/paetow-panthers/,tx,Paetow High School, Lance Carter,,Panthers,NA
/tx/south-houston/south-houston-trojans/,tx,South Houston High School,Mike Stephens,,Trojans,Co-Ed/Public
/tx/farmersville/farmersville-farmers/,tx,Farmersville High School,Randy Barnes,,Farmers,Co-Ed/Public
/tx/elgin/elgin-wildcats/,tx,Elgin High School,Stephanie Ferguson,,Wildcats,Co-Ed/Public
/tx/fort-worth/southwest-raiders/,tx,Southwest High School,Daron Franklin,,Raiders,Co-Ed/Public
/tx/midland/greenwood-rangers/,tx,Greenwood High School,Bryan Hill,,Rangers,Co-Ed/Public
/tx/hillsboro/hillsboro-eagles/,tx,Hillsboro High School,Courtney Hewitt,,Eagles,Co-Ed/Public
/tx/baytown/sterling-rangers/,tx,Sterling High School,Brett Sawyer,,Rangers,Co-Ed/Public
/tx/breckenridge/breckenridge-buckaroos/,tx,Breckenridge High School,CASEY PEARCE,,Buckaroos,Co-Ed/Public
/tx/houston/worthing-colts/,tx,Worthing High School,Brandon Ellis,,Colts,Co-Ed/Public
/tx/orange-grove/orange-grove-bulldogs/,tx,Orange Grove High School,Brent Kornegay,,Bulldogs,Co-Ed/Public
/tx/denton/denton-broncos/,tx,Denton High School,Chivonne Kiser,,Broncos,Co-Ed/Public
/tx/celeste/celeste-blue-devils/,tx,Celeste High School,Demetrius Rector,,Blue Devils,Co-Ed/Public
/tx/dallas/covenant-knights/,tx,Covenant High School,Jesse Olvera,,Knights,Co-Ed/Public
/tx/conroe/caney-creek-panthers/,tx,Caney Creek High School,Kendall Hineman / Gretchen Kloes,,Panthers,Co-Ed/Public
/tx/fort-worth/southwest-christian-school-eagles/,tx,Southwest Christian School,Tracy Howard,,Eagles,Co-Ed/Private
/tx/somerset/somerset-bulldogs/,tx,Somerset High School,Keith Higginbotham,,Bulldogs,Co-Ed/Public
/tx/laredo/united-south-panthers/,tx,United South High School,Bobby Cruz,,Panthers,Co-Ed/Public
/tx/lubbock/roosevelt-eagles/,tx,Roosevelt High School,David Quisenberry,,Eagles,Co-Ed/Public
/tx/north-richland-hills/fort-worth-christian-cardinals/,tx,Fort Worth Christian High School,Nate Sanford,,Cardinals,/Private
/tx/new-deal/new-deal-lions/,tx,New Deal High School,Matt Hill,,Lions,Co-Ed/Public
/tx/salado/salado-eagles/,tx,Salado High School,Paul Baird,,Eagles,Co-Ed/Public
/tx/mineral-wells/mineral-wells-rams/,tx,Mineral Wells High School,Gerald Perry,,Rams,Co-Ed/Public
/tx/corpus-christi/london-pirates/,tx,London High School,Bryce Marshall,,Pirates,NA
/tx/irving/macarthur-cardinals/,tx,MacArthur High School,Brian Basil,,Cardinals,Co-Ed/Public
/tx/addison/trinity-christian-trojans/,tx,Trinity Christian High School,Kathie Denny,,Trojans,/Private
/tx/bremond/bremond-tigers/,tx,Bremond High School,Jeff Kasowski,,Tigers,Co-Ed/Public
/tx/wills-point/wills-point-tigers/,tx,Wills Point High School,James Boxley,,Tigers,Co-Ed/Public
/tx/buda/hays-hawks/,tx,Hays High School,Les Goad,,Hawks,Co-Ed/Public
/tx/killeen/chaparral-bobcats/,tx,Chaparral High School,Blake Doughty,,Bobcats,Co-Ed/Public
/tx/houston/alief-hastings-bears/,tx,Alief Hastings High School,Tomas DeLaRosa,,Bears,Co-Ed/Public
/tx/corpus-christi/tuloso-midway-warriors/,tx,Tuloso-Midway High School,Kris ONeal,,Warriors,Co-Ed/Public
/tx/pittsburg/pittsburg-pirates/,tx,Pittsburg High School,John Chatham,,Pirates,Co-Ed/Public
/tx/merkel/merkel-badgers/,tx,Merkel High School,Britt Hart,,Badgers,Co-Ed/Public
/tx/los-fresnos/los-fresnos-falcons/,tx,Los Fresnos High School,David Cantu,,Falcons,Co-Ed/Public
/tx/harlingen/harlingen-south-hawks/,tx,Harlingen South High School,Gilbert Leal,,Hawks,Co-Ed/Public
/tx/leander/leander-lions/,tx,Leander High School,Kris Price,,Lions,Co-Ed/Public
/tx/tomball/concordia-lutheran-crusaders/,tx,Concordia Lutheran High School,Matthew Neidigk,,Crusaders,Co-Ed/Private
/tx/krum/krum-bobcats/,tx,Krum High School,Gary Robinson,,Bobcats,Co-Ed/Public
/tx/el-paso/parkland-matadors/,tx,Parkland High School,Chris Gee,,Matadors,Co-Ed/Public
/tx/tioga/tioga-bulldogs/,tx,Tioga High School,Zach Birdwell,,Bulldogs,Co-Ed/Public
/tx/hallettsville/sacred-heart-indians/,tx,Sacred Heart High School,Nick Champion,,Indians,Co-Ed/Public
/tx/beaumont/west-brook-bruins/,tx,West Brook High School,Kevin Flanigan,,Bruins,Co-Ed/Public
/tx/millsap/millsap-bulldogs/,tx,Millsap High School,Jake Johnson,,Bulldogs,Co-Ed/Public
/tx/san-antonio/burbank-bulldogs/,tx,Burbank High School,Todd Howey,,Bulldogs,Co-Ed/Public
/tx/corsicana/corsicana-tigers/,tx,Corsicana High School,Loni LAwson,,Tigers,Co-Ed/Public
/tx/wellington/wellington-skyrockets/,tx,Wellington High School,Greg Proffitt,,Skyrockets,Co-Ed/Public
/tx/grand-prairie/grand-prairie-gophers/,tx,Grand Prairie High School,Thanh Kinder,,Gophers,Co-Ed/Public
/tx/shiner/shiner-comanches/,tx,Shiner High School,Steven Cerny,,Comanches,Co-Ed/Public
/tx/gladewater/gladewater-bears/,tx,Gladewater High School,JOHN BERRY,,Bears,Co-Ed/Public
/tx/maypearl/maypearl-panthers/,tx,Maypearl High School,Shawn Peach,,Panthers,Co-Ed/Public
/tx/windthorst/windthorst-trojans/,tx,Windthorst High School,Chris Tackett,,Trojans,Co-Ed/Public
/tx/llano/llano-yellowjackets/,tx,Llano High School,Matt Green,,Yellowjackets,Co-Ed/Public
/tx/granger/granger-lions/,tx,Granger High School,Stephen Brosch,,Lions,Co-Ed/Public
/tx/tenaha/tenaha-tigers/,tx,Tenaha High School,Don Fallin,,Tigers,Co-Ed/Public
/tx/falls-city/falls-city-beavers/,tx,Falls City High School,Mark Kirchhoff,,Beavers,Co-Ed/Public
/tx/fort-worth/fort-worth-country-day-falcons/,tx,Fort Worth Country Day High School,Leigh Block,,Falcons,Co-Ed/Private
/tx/mcallen/mcallen-memorial-mustangs/,tx,McAllen Memorial High School,Lorena Lopez,,Mustangs,Co-Ed/Public
/tx/shelbyville/shelbyville-dragons/,tx,Shelbyville High School,Jerred Wallace,,Dragons,Co-Ed/Public
/tx/fairfield/fairfield-eagles/,tx,Fairfield High School,John Bachtel,,Eagles,Co-Ed/Public
/tx/leonard/leonard-tigers/,tx,Leonard High School,Shane Fletcher,,Tigers,Co-Ed/Public
/tx/gainesville/callisburg-wildcats/,tx,Callisburg High School,Jerry Bomar,,Wildcats,Co-Ed/Public
/tx/corsicana/mildred-eagles/,tx,Mildred High School,Jeff Callahan,,Eagles,Co-Ed/Public
/tx/wichita-falls/wichita-falls-coyotes/,tx,Wichita Falls High School,Scot Hafley,,Coyotes,Co-Ed/Public
/tx/keller/keller-central-chargers/,tx,Keller Central High School,Bob DeJonge,,Chargers,Co-Ed/Public
/tx/pflugerville/pflugerville-panthers/,tx,Pflugerville High School,Deena Bosier,,Panthers,Co-Ed/Public
/tx/frisco/lebanon-trail-trail-blazers/,tx,Lebanon Trail High School,Said Jacskson,,Trail Blazers,Co-Ed/Public
/tx/mission/mission-veterans-memorial-patriots/,tx,Mission Veterans Memorial High School, Leticia Ibarra,,Patriots,Co-Ed/Public
/tx/saginaw/saginaw-rough-riders/,tx,Saginaw High School,Mike Peters,,Rough Riders,Co-Ed/Public
/tx/deweyville/deweyville-pirates/,tx,Deweyville High School,Chris Babin,,Pirates,Co-Ed/Public
/tx/port-isabel/port-isabel-tarpons/,tx,Port Isabel High School,Jason Strunk,,Tarpons,Co-Ed/Public
/tx/eastland/eastland-mavericks/,tx,Eastland High School,James Morton ,,Mavericks,Co-Ed/Public
/tx/bullard/brook-hill-guard/,tx,Brook Hill High School,Wally Dawkins,,Guard,Co-Ed/Public
/tx/colleyville/covenant-christian-cougars/,tx,Covenant Christian High School,Rusty Beam,,Cougars,/Private
/tx/austin/pflugerville-connally-cougars/,tx,Pflugerville Connally High School,Howard McMahan,,Cougars,Co-Ed/Public
/tx/el-paso/riverside-rangers/,tx,Riverside High School,Chris Gee,,Rangers,Co-Ed/Public
/tx/richmond/foster-falcons/,tx,Foster High School,Nicole Nelson,,Falcons,Co-Ed/Public
/tx/huffman/hargrave-falcons/,tx,Hargrave High School,Joey Buchta,,Falcons,Co-Ed/Public
/tx/fort-stockton/fort-stockton-prowlers/,tx,Fort Stockton High School,Jeremy Hickman,,Panthers,Co-Ed/Public
/tx/katy/cypress-lakes-spartans/,tx,Cypress Lakes High School,Marshall Green,,Spartans,Co-Ed/Public
/tx/waco/waco-lions/,tx,Waco High School,Kerry Pope,,Lions,Co-Ed/Public
/tx/clarendon/clarendon-broncos/,tx,Clarendon High School,Aaron Wampler,,Broncos,Co-Ed/Public
/tx/wink/wink-wildcats/,tx,Wink High School,Brian Gibson,,Wildcats,Co-Ed/Public
/tx/roma/roma-gladiators/,tx,Roma High School,Jaime Escobar,,Gladiators,Co-Ed/Public
/tx/lake-worth/lake-worth-bullfrogs/,tx,Lake Worth High School,Jerry Prieto,,Bullfrogs,Co-Ed/Public
/tx/austin/mccallum-knights/,tx,McCallum High School,NA,,Knights,Co-Ed/Public
/tx/garland/north-garland-raiders/,tx,North Garland High School,Taurus Rucker,,Raiders,Co-Ed/Public
/tx/buna/buna-cougars/,tx,Buna High School,Kevin Terrier,,Cougars,Co-Ed/Public
/tx/blue-ridge/blue-ridge-tigers/,tx,Blue Ridge High School,Kevin Wiggins,,Tigers,Co-Ed/Public
